Y_column;Model;Hyperparameters;Accuracy_kfold;Precision_kfold;Recall_kfold;F1_kfold;ROC_AUC_kfold;Confusion Matrix (k-fold);Accuracy_ext;Precision_ext;Recall_ext;F1_ext;ROC_AUC_ext;Confusion Matrix (External);NOT in AD train;NOT in AD test
549;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9;0.8333333333333334;1.0;0.9090909090909091;0.9;"[[16  4]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
550;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
551;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
552;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
553;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
554;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.95;1.0;0.9;0.9473684210526315;0.95;"[[20  0]
 [ 2 18]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
555;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150};0.85;0.7916666666666666;0.95;0.8636363636363636;0.85;"[[15  5]
 [ 1 19]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
556;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50};0.925;0.8695652173913043;1.0;0.9302325581395349;0.9249999999999999;"[[17  3]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
557;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.95;0.9090909090909091;1.0;0.9523809523809523;0.9500000000000001;"[[18  2]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
558;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
559;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
560;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
561;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40};0.875;0.8260869565217391;0.95;0.8837209302325582;0.875;"[[16  4]
 [ 1 19]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
562;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
563;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
564;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
565;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
566;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
567;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.9;0.8636363636363636;0.95;0.9047619047619048;0.9;"[[17  3]
 [ 1 19]]";0.625;0.0;0.0;0.0;;"[[5 3]
 [0 0]]";[];[]
568;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
569;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.925;0.8695652173913043;1.0;0.9302325581395349;0.9249999999999999;"[[17  3]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
570;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
571;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.925;0.8695652173913043;1.0;0.9302325581395349;0.9249999999999999;"[[17  3]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
572;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
573;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
574;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
575;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
576;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
577;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
578;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.925;0.8695652173913043;1.0;0.9302325581395349;0.9249999999999999;"[[17  3]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
579;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
580;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
581;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
582;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
583;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
584;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
585;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
586;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
587;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
588;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
589;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
590;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
591;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
592;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
593;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
594;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
595;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
596;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
597;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
598;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
599;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
600;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
601;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
602;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
603;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
604;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
605;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
606;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
607;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
608;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";0.875;0.0;0.0;0.0;0.5;"[[7 0]
 [1 0]]";[];[]
609;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
610;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
611;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
612;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
613;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
614;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
615;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
616;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
617;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
618;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
619;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
620;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
621;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
